sales_id,order_id,product_id,price_per_unit,quantity_sales,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,city,state,product_type,product_name,size,colour,price,quantity_products,description
2902,580,159,"$91,00",2,"$182,00",171,"$26.947,00",4/30/2021,05/09/2021,Mariellen Medendorp,Agender,80,16 Boyer WaySuite 018,South Gabriel,Western Australia,Shirt,Linen,XL,green,"$116,00",51,"A green coloured, XL sized, Linen Shirt"
2903,580,657,"$93,00",1,"$93,00",171,"$26.947,00",4/30/2021,05/09/2021,Mariellen Medendorp,Agender,80,16 Boyer WaySuite 018,South Gabriel,Western Australia,Jacket,Coach,M,indigo,"$115,00",64,"A indigo coloured, M sized, Coach Jacket"
2904,581,721,"$119,00",2,"$238,00",708,"$35.176,00",05/09/2021,5/29/2021,Debee Lording,Genderfluid,51,090 Christopher PlaceApt. 513,West Olivertown,Western Australia,Jacket,Trench Coat,S,blue,"$112,00",64,"A blue coloured, S sized, Trench Coat Jacket"
2905,581,134,"$92,00",1,"$92,00",708,"$35.176,00",05/09/2021,5/29/2021,Debee Lording,Genderfluid,51,090 Christopher PlaceApt. 513,West Olivertown,Western Australia,Shirt,Denim,XL,indigo,"$115,00",58,"A indigo coloured, XL sized, Denim Shirt"
2906,581,1063,"$93,00",2,"$186,00",708,"$35.176,00",05/09/2021,5/29/2021,Debee Lording,Genderfluid,51,090 Christopher PlaceApt. 513,West Olivertown,Western Australia,Trousers,Joggers,L,yellow,"$94,00",58,"A yellow coloured, L sized, Joggers Trousers"
2907,581,290,"$105,00",2,"$210,00",708,"$35.176,00",05/09/2021,5/29/2021,Debee Lording,Genderfluid,51,090 Christopher PlaceApt. 513,West Olivertown,Western Australia,Shirt,Cuban Collar,XS,yellow,"$93,00",78,"A yellow coloured, XS sized, Cuban Collar Shirt"
2908,582,216,"$106,00",3,"$318,00",783,"$31.116,00",09/03/2021,9/18/2021,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,North Avabury,South Australia,Shirt,Chambray,S,orange,"$105,00",69,"A orange coloured, S sized, Chambray Shirt"
2909,582,21,"$96,00",2,"$192,00",783,"$31.116,00",09/03/2021,9/18/2021,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,North Avabury,South Australia,Shirt,Oxford Cloth,S,blue,"$114,00",51,"A blue coloured, S sized, Oxford Cloth Shirt"
2910,582,321,"$109,00",2,"$218,00",783,"$31.116,00",09/03/2021,9/18/2021,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,North Avabury,South Australia,Shirt,Mandarin Collar,S,orange,"$108,00",52,"A orange coloured, S sized, Mandarin Collar Shirt"
2911,582,322,"$109,00",1,"$109,00",783,"$31.116,00",09/03/2021,9/18/2021,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,North Avabury,South Australia,Shirt,Mandarin Collar,M,orange,"$108,00",78,"A orange coloured, M sized, Mandarin Collar Shirt"
2912,582,618,"$112,00",1,"$112,00",783,"$31.116,00",09/03/2021,9/18/2021,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,North Avabury,South Australia,Jacket,Cardigan,L,blue,"$118,00",68,"A blue coloured, L sized, Cardigan Jacket"
2913,582,687,"$113,00",2,"$226,00",783,"$31.116,00",09/03/2021,9/18/2021,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,North Avabury,South Australia,Jacket,Parka,M,blue,"$119,00",54,"A blue coloured, M sized, Parka Jacket"
2914,583,801,"$91,00",3,"$273,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Jacket,Pullover,S,violet,"$114,00",74,"A violet coloured, S sized, Pullover Jacket"
2915,583,124,"$92,00",2,"$184,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Shirt,Denim,XL,green,"$115,00",52,"A green coloured, XL sized, Denim Shirt"
2916,583,327,"$109,00",2,"$218,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Shirt,Mandarin Collar,M,yellow,"$108,00",58,"A yellow coloured, M sized, Mandarin Collar Shirt"
2917,583,224,"$106,00",3,"$318,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Shirt,Chambray,XL,yellow,"$105,00",53,"A yellow coloured, XL sized, Chambray Shirt"
2918,583,314,"$105,00",2,"$210,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Shirt,Cuban Collar,XL,violet,"$93,00",44,"A violet coloured, XL sized, Cuban Collar Shirt"
2919,583,1047,"$90,00",1,"$90,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Trousers,Relaxed Leg,M,violet,"$95,00",46,"A violet coloured, M sized, Relaxed Leg Trousers"
2920,583,1010,"$106,00",2,"$212,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Trousers,Wool,XS,violet,"$111,00",80,"A violet coloured, XS sized, Wool Trousers"
2921,583,1131,"$102,00",1,"$102,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Trousers,Cargo Pants,S,yellow,"$106,00",48,"A yellow coloured, S sized, Cargo Pants Trousers"
2922,583,784,"$91,00",1,"$91,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Jacket,Pullover,XL,yellow,"$114,00",67,"A yellow coloured, XL sized, Pullover Jacket"
2923,583,766,"$109,00",3,"$327,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Jacket,Peacoat,S,violet,"$102,00",73,"A violet coloured, S sized, Peacoat Jacket"
2924,583,716,"$119,00",1,"$119,00",290,"$54.787,00",04/07/2021,04/10/2021,Alia Rapinett,Male,67,7299 Madeline MeadowApt. 450,West Siennaland,Tasmania,Jacket,Trench Coat,S,green,"$112,00",53,"A green coloured, S sized, Trench Coat Jacket"
2925,584,357,"$94,00",1,"$94,00",142,"$37.030,00",6/29/2021,07/01/2021,Valerie D'Errico,Bigender,75,607 Parisian AvenueSuite 494,Chelseaview,South Australia,Shirt,Henley,M,orange,"$92,00",70,"A orange coloured, M sized, Henley Shirt"
2926,584,832,"$117,00",2,"$234,00",142,"$37.030,00",6/29/2021,07/01/2021,Valerie D'Errico,Bigender,75,607 Parisian AvenueSuite 494,Chelseaview,South Australia,Jacket,Shearling,M,indigo,"$95,00",74,"A indigo coloured, M sized, Shearling Jacket"
2927,584,660,"$93,00",2,"$186,00",142,"$37.030,00",6/29/2021,07/01/2021,Valerie D'Errico,Bigender,75,607 Parisian AvenueSuite 494,Chelseaview,South Australia,Jacket,Coach,XS,violet,"$115,00",58,"A violet coloured, XS sized, Coach Jacket"
2928,584,588,"$100,00",2,"$200,00",142,"$37.030,00",6/29/2021,07/01/2021,Valerie D'Errico,Bigender,75,607 Parisian AvenueSuite 494,Chelseaview,South Australia,Jacket,Bomber,L,indigo,"$90,00",51,"A indigo coloured, L sized, Bomber Jacket"
2929,585,447,"$107,00",2,"$214,00",844,"$19.207,00",3/20/2021,3/23/2021,Lorelle Lancastle,Genderqueer,63,19 Harrison CrestSuite 331,Alexandraville,South Australia,Jacket,Denim,M,indigo,"$92,00",52,"A indigo coloured, M sized, Denim Jacket"
2930,585,886,"$94,00",2,"$188,00",844,"$19.207,00",3/20/2021,3/23/2021,Lorelle Lancastle,Genderqueer,63,19 Harrison CrestSuite 331,Alexandraville,South Australia,Trousers,Cords,S,yellow,"$113,00",68,"A yellow coloured, S sized, Cords Trousers"
2931,585,456,"$118,00",3,"$354,00",844,"$19.207,00",3/20/2021,3/23/2021,Lorelle Lancastle,Genderqueer,63,19 Harrison CrestSuite 331,Alexandraville,South Australia,Jacket,Puffer,S,red,"$110,00",62,"A red coloured, S sized, Puffer Jacket"
2932,585,401,"$119,00",2,"$238,00",844,"$19.207,00",3/20/2021,3/23/2021,Lorelle Lancastle,Genderqueer,63,19 Harrison CrestSuite 331,Alexandraville,South Australia,Shirt,Casual Slim Fit,S,green,"$113,00",72,"A green coloured, S sized, Casual Slim Fit Shirt"
2933,585,328,"$109,00",1,"$109,00",844,"$19.207,00",3/20/2021,3/23/2021,Lorelle Lancastle,Genderqueer,63,19 Harrison CrestSuite 331,Alexandraville,South Australia,Shirt,Mandarin Collar,L,yellow,"$108,00",78,"A yellow coloured, L sized, Mandarin Collar Shirt"
2934,586,57,"$104,00",3,"$312,00",998,"$15.870,00",2/27/2021,3/22/2021,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,Kohlerberg,Queensland,Shirt,Dress,M,blue,"$119,00",48,"A blue coloured, M sized, Dress Shirt"
2935,586,411,"$119,00",2,"$238,00",998,"$15.870,00",2/27/2021,3/22/2021,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,Kohlerberg,Queensland,Shirt,Casual Slim Fit,S,indigo,"$113,00",65,"A indigo coloured, S sized, Casual Slim Fit Shirt"
2936,586,815,"$117,00",2,"$234,00",998,"$15.870,00",2/27/2021,3/22/2021,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,Kohlerberg,Queensland,Jacket,Shearling,XS,yellow,"$95,00",66,"A yellow coloured, XS sized, Shearling Jacket"
2937,586,523,"$102,00",3,"$306,00",998,"$15.870,00",2/27/2021,3/22/2021,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,Kohlerberg,Queensland,Jacket,Windbreaker,L,violet,"$109,00",72,"A violet coloured, L sized, Windbreaker Jacket"
2938,586,918,"$96,00",2,"$192,00",998,"$15.870,00",2/27/2021,3/22/2021,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,Kohlerberg,Queensland,Trousers,Drawstring,L,orange,"$104,00",54,"A orange coloured, L sized, Drawstring Trousers"
2939,586,1195,"$105,00",2,"$210,00",998,"$15.870,00",2/27/2021,3/22/2021,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,Kohlerberg,Queensland,Trousers,Pleated,XS,orange,"$90,00",74,"A orange coloured, XS sized, Pleated Trousers"
2940,586,594,"$100,00",1,"$100,00",998,"$15.870,00",2/27/2021,3/22/2021,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,Kohlerberg,Queensland,Jacket,Bomber,XL,violet,"$90,00",53,"A violet coloured, XL sized, Bomber Jacket"
2941,586,1101,"$115,00",2,"$230,00",998,"$15.870,00",2/27/2021,3/22/2021,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,Kohlerberg,Queensland,Trousers,Cropped,S,green,"$99,00",71,"A green coloured, S sized, Cropped Trousers"
2942,587,502,"$102,00",2,"$204,00",402,"$44.323,00",09/08/2021,09/11/2021,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,West Cooper,Tasmania,Jacket,Windbreaker,M,yellow,"$109,00",52,"A yellow coloured, M sized, Windbreaker Jacket"
2943,587,272,"$95,00",1,"$95,00",402,"$44.323,00",09/08/2021,09/11/2021,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,West Cooper,Tasmania,Shirt,Polo,M,indigo,"$117,00",62,"A indigo coloured, M sized, Polo Shirt"
2944,587,1029,"$90,00",2,"$180,00",402,"$44.323,00",09/08/2021,09/11/2021,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,West Cooper,Tasmania,Trousers,Relaxed Leg,XL,yellow,"$95,00",54,"A yellow coloured, XL sized, Relaxed Leg Trousers"
2945,587,351,"$94,00",3,"$282,00",402,"$44.323,00",09/08/2021,09/11/2021,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,West Cooper,Tasmania,Shirt,Henley,S,red,"$92,00",60,"A red coloured, S sized, Henley Shirt"
2946,587,1233,"$112,00",3,"$336,00",402,"$44.323,00",09/08/2021,09/11/2021,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,West Cooper,Tasmania,Trousers,Tracksuit Bottoms,L,orange,"$91,00",73,"A orange coloured, L sized, Tracksuit Bottoms Trousers"
2947,587,450,"$107,00",1,"$107,00",402,"$44.323,00",09/08/2021,09/11/2021,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,West Cooper,Tasmania,Jacket,Denim,XS,violet,"$92,00",65,"A violet coloured, XS sized, Denim Jacket"
2948,588,334,"$109,00",1,"$109,00",612,"$13.740,00",5/26/2021,6/20/2021,Leann Kittow,Female,35,5306 Cody LaneApt. 083,Angelinastad,South Australia,Shirt,Mandarin Collar,XL,green,"$108,00",79,"A green coloured, XL sized, Mandarin Collar Shirt"
2949,588,806,"$117,00",2,"$234,00",612,"$13.740,00",5/26/2021,6/20/2021,Leann Kittow,Female,35,5306 Cody LaneApt. 083,Angelinastad,South Australia,Jacket,Shearling,S,red,"$95,00",75,"A red coloured, S sized, Shearling Jacket"
2950,588,281,"$105,00",1,"$105,00",612,"$13.740,00",5/26/2021,6/20/2021,Leann Kittow,Female,35,5306 Cody LaneApt. 083,Angelinastad,South Australia,Shirt,Cuban Collar,S,red,"$93,00",59,"A red coloured, S sized, Cuban Collar Shirt"
2951,588,9,"$96,00",2,"$192,00",612,"$13.740,00",5/26/2021,6/20/2021,Leann Kittow,Female,35,5306 Cody LaneApt. 083,Angelinastad,South Australia,Shirt,Oxford Cloth,XL,orange,"$114,00",43,"A orange coloured, XL sized, Oxford Cloth Shirt"
2952,588,1031,"$90,00",2,"$180,00",612,"$13.740,00",5/26/2021,6/20/2021,Leann Kittow,Female,35,5306 Cody LaneApt. 083,Angelinastad,South Australia,Trousers,Relaxed Leg,S,green,"$95,00",51,"A green coloured, S sized, Relaxed Leg Trousers"
2953,589,754,"$109,00",2,"$218,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Jacket,Peacoat,XL,green,"$102,00",68,"A green coloured, XL sized, Peacoat Jacket"
2954,589,566,"$100,00",1,"$100,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Jacket,Bomber,S,orange,"$90,00",49,"A orange coloured, S sized, Bomber Jacket"
2955,589,1009,"$106,00",1,"$106,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Trousers,Wool,XL,indigo,"$111,00",51,"A indigo coloured, XL sized, Wool Trousers"
2956,589,955,"$97,00",2,"$194,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Trousers,Slim-Fit,XS,yellow,"$119,00",59,"A yellow coloured, XS sized, Slim-Fit Trousers"
2957,589,283,"$105,00",2,"$210,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Shirt,Cuban Collar,L,red,"$93,00",45,"A red coloured, L sized, Cuban Collar Shirt"
2958,589,133,"$92,00",1,"$92,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Shirt,Denim,L,indigo,"$115,00",58,"A indigo coloured, L sized, Denim Shirt"
2959,589,1224,"$105,00",2,"$210,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Trousers,Pleated,XL,violet,"$90,00",65,"A violet coloured, XL sized, Pleated Trousers"
2960,589,265,"$95,00",3,"$285,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Shirt,Polo,XS,blue,"$117,00",56,"A blue coloured, XS sized, Polo Shirt"
2961,589,404,"$119,00",1,"$119,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Shirt,Casual Slim Fit,XL,green,"$113,00",41,"A green coloured, XL sized, Casual Slim Fit Shirt"
2962,589,488,"$118,00",3,"$354,00",692,"$11.378,00",6/25/2021,7/20/2021,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,Laraview,Tasmania,Jacket,Puffer,L,violet,"$110,00",49,"A violet coloured, L sized, Puffer Jacket"
2963,590,1056,"$93,00",2,"$186,00",898,"$27.817,00",07/06/2021,7/15/2021,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,Angelinaport,New South Wales,Trousers,Joggers,S,orange,"$94,00",43,"A orange coloured, S sized, Joggers Trousers"
2964,590,379,"$94,00",2,"$188,00",898,"$27.817,00",07/06/2021,7/15/2021,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,Angelinaport,New South Wales,Shirt,Henley,XL,indigo,"$92,00",52,"A indigo coloured, XL sized, Henley Shirt"
2965,590,944,"$96,00",2,"$192,00",898,"$27.817,00",07/06/2021,7/15/2021,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,Angelinaport,New South Wales,Trousers,Drawstring,XL,violet,"$104,00",80,"A violet coloured, XL sized, Drawstring Trousers"
2966,590,388,"$119,00",1,"$119,00",898,"$27.817,00",07/06/2021,7/15/2021,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,Angelinaport,New South Wales,Shirt,Casual Slim Fit,L,red,"$113,00",78,"A red coloured, L sized, Casual Slim Fit Shirt"
2967,591,1234,"$112,00",3,"$336,00",588,"$39.095,00",6/18/2021,07/06/2021,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,West Danieltown,Victoria,Trousers,Tracksuit Bottoms,XL,orange,"$91,00",42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers"
2968,592,417,"$119,00",1,"$119,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Shirt,Casual Slim Fit,M,violet,"$113,00",46,"A violet coloured, M sized, Casual Slim Fit Shirt"
2969,592,696,"$113,00",1,"$113,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Jacket,Parka,S,violet,"$119,00",67,"A violet coloured, S sized, Parka Jacket"
2970,592,1139,"$102,00",3,"$306,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Trousers,Cargo Pants,XL,green,"$106,00",65,"A green coloured, XL sized, Cargo Pants Trousers"
2971,592,511,"$102,00",2,"$204,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Jacket,Windbreaker,S,blue,"$109,00",41,"A blue coloured, S sized, Windbreaker Jacket"
2972,592,309,"$105,00",1,"$105,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Shirt,Cuban Collar,XL,indigo,"$93,00",53,"A indigo coloured, XL sized, Cuban Collar Shirt"
2973,592,960,"$97,00",2,"$194,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Trousers,Slim-Fit,XS,green,"$119,00",74,"A green coloured, XS sized, Slim-Fit Trousers"
2974,592,513,"$102,00",3,"$306,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Jacket,Windbreaker,L,blue,"$109,00",41,"A blue coloured, L sized, Windbreaker Jacket"
2975,592,1094,"$115,00",2,"$230,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Trousers,Cropped,XL,orange,"$99,00",61,"A orange coloured, XL sized, Cropped Trousers"
2976,592,579,"$100,00",2,"$200,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Jacket,Bomber,XL,green,"$90,00",79,"A green coloured, XL sized, Bomber Jacket"
2977,592,870,"$113,00",3,"$339,00",973,"$15.464,00",6/29/2021,07/07/2021,Lars Stading,Female,60,6724 Little SummitApt. 635,West Callumside,Tasmania,Trousers,Chinos,XS,violet,"$100,00",72,"A violet coloured, XS sized, Chinos Trousers"
2978,593,955,"$97,00",1,"$97,00",515,"$30.838,00",2/21/2021,03/11/2021,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,Huelhaven,Australian Capital Territory,Trousers,Slim-Fit,XS,yellow,"$119,00",59,"A yellow coloured, XS sized, Slim-Fit Trousers"
2979,593,996,"$106,00",1,"$106,00",515,"$30.838,00",2/21/2021,03/11/2021,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,Huelhaven,Australian Capital Territory,Trousers,Wool,S,green,"$111,00",43,"A green coloured, S sized, Wool Trousers"
2980,593,380,"$94,00",1,"$94,00",515,"$30.838,00",2/21/2021,03/11/2021,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,Huelhaven,Australian Capital Territory,Shirt,Henley,XS,violet,"$92,00",50,"A violet coloured, XS sized, Henley Shirt"
2981,593,665,"$113,00",1,"$113,00",515,"$30.838,00",2/21/2021,03/11/2021,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,Huelhaven,Australian Capital Territory,Jacket,Parka,XS,red,"$119,00",65,"A red coloured, XS sized, Parka Jacket"
2982,593,1120,"$102,00",1,"$102,00",515,"$30.838,00",2/21/2021,03/11/2021,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,Huelhaven,Australian Capital Territory,Trousers,Cargo Pants,XS,red,"$106,00",72,"A red coloured, XS sized, Cargo Pants Trousers"
2983,593,911,"$96,00",3,"$288,00",515,"$30.838,00",2/21/2021,03/11/2021,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,Huelhaven,Australian Capital Territory,Trousers,Drawstring,S,red,"$104,00",64,"A red coloured, S sized, Drawstring Trousers"
2984,593,467,"$118,00",3,"$354,00",515,"$30.838,00",2/21/2021,03/11/2021,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,Huelhaven,Australian Capital Territory,Jacket,Puffer,M,yellow,"$110,00",44,"A yellow coloured, M sized, Puffer Jacket"
2985,594,561,"$100,00",1,"$100,00",711,"$22.390,00",6/14/2021,6/23/2021,Lin Norville,Male,42,84 Stewart StreetSuite 032,Russelstad,Victoria,Jacket,Bomber,S,red,"$90,00",74,"A red coloured, S sized, Bomber Jacket"
2986,594,597,"$112,00",1,"$112,00",711,"$22.390,00",6/14/2021,6/23/2021,Lin Norville,Male,42,84 Stewart StreetSuite 032,Russelstad,Victoria,Jacket,Cardigan,M,red,"$118,00",70,"A red coloured, M sized, Cardigan Jacket"
2987,594,487,"$118,00",2,"$236,00",711,"$22.390,00",6/14/2021,6/23/2021,Lin Norville,Male,42,84 Stewart StreetSuite 032,Russelstad,Victoria,Jacket,Puffer,M,violet,"$110,00",43,"A violet coloured, M sized, Puffer Jacket"
2988,594,89,"$118,00",2,"$236,00",711,"$22.390,00",6/14/2021,6/23/2021,Lin Norville,Male,42,84 Stewart StreetSuite 032,Russelstad,Victoria,Shirt,Flannel,XL,green,"$96,00",77,"A green coloured, XL sized, Flannel Shirt"
2989,594,1166,"$99,00",3,"$297,00",711,"$22.390,00",6/14/2021,6/23/2021,Lin Norville,Male,42,84 Stewart StreetSuite 032,Russelstad,Victoria,Trousers,High-Waisted,S,yellow,"$98,00",56,"A yellow coloured, S sized, High-Waisted Trousers"
2990,595,1023,"$90,00",3,"$270,00",10,"$45.626,00",03/09/2021,3/29/2021,Susanetta Wilshin,Bigender,70,615 Hayley KnollSuite 454,Joelburgh,Western Australia,Trousers,Relaxed Leg,L,orange,"$95,00",78,"A orange coloured, L sized, Relaxed Leg Trousers"
